data,a_vista_brl,a_vista_usd
22/11/2018,742.84,195.23
23/11/2018,744.21,195.02
26/11/2018,745.03,190.84
27/11/2018,751.31,193.29
28/11/2018,760.01,197.87
29/11/2018,757.2,196.52
30/11/2018,751.14,194.7
03/12/2018,750.77,196.08
04/12/2018,745.31,193.09
05/12/2018,745.05,192.57
06/12/2018,749.35,192.68
07/12/2018,749.97,193.19
10/12/2018,774.05,197.31
11/12/2018,775.81,198.11
12/12/2018,774.7,201.22
13/12/2018,789.24,203.57
14/12/2018,789.35,202.24
17/12/2018,791.8,203.29
18/12/2018,791.94,203.01
19/12/2018,792.45,204.56
20/12/2018,790.38,205.24
21/12/2018,793.17,203.85
26/12/2018,792.85,202.31
27/12/2018,793.67,203.61
28/12/2018,799.64,206.36
02/01/2019,795.25,208.45
03/01/2019,794.13,211.43
04/01/2019,792.43,213.36
07/01/2019,797.33,213.82
08/01/2019,773.09,208.38
09/01/2019,772.43,209.61
10/01/2019,796.8,214.25
11/01/2019,798.82,215.02
14/01/2019,803.07,217.28
15/01/2019,790.59,212.01
16/01/2019,789.9,211.83
17/01/2019,789.19,210.9
18/01/2019,790.04,210.29
21/01/2019,792.26,210.71
22/01/2019,791.26,208.39
23/01/2019,791.11,210.01
24/01/2019,792.32,210.17
25/01/2019,797.06,211.84
28/01/2019,801.53,212.95
29/01/2019,802.98,215.62
30/01/2019,820.09,220.28
31/01/2019,821.84,225.1
01/02/2019,819.93,224.03
04/02/2019,803.67,218.92
05/02/2019,803.9,219.46
06/02/2019,829.65,224.17
07/02/2019,826.22,222.94
08/02/2019,789.38,211.4
11/02/2019,788.57,209.73
12/02/2019,790.53,213.25
13/02/2019,793.78,211.5
14/02/2019,785.88,209.96
15/02/2019,785.88,212.17
18/02/2019,789.17,211.35
19/02/2019,788.73,212.77
20/02/2019,785.88,210.86
21/02/2019,778.63,207.47
22/02/2019,778.8,208.52
25/02/2019,784.32,209.77
26/02/2019,794.46,211.97
27/02/2019,815.47,218.68
28/02/2019,816.4,217.71
01/03/2019,819.49,217.14
06/03/2019,810.07,211.06
07/03/2019,821.49,210.8
08/03/2019,821.49,212.38
11/03/2019,833.37,216.97
12/03/2019,833.03,218.59
13/03/2019,831.96,218.54
14/03/2019,818.4,212.79
15/03/2019,818.77,214.45
18/03/2019,813.89,214.8
19/03/2019,815.55,215.52
20/03/2019,800.49,213.47
21/03/2019,812.35,214.11
22/03/2019,824.15,211.1
25/03/2019,825.07,213.8
26/03/2019,822.55,212.71
27/03/2019,819.52,207.47
28/03/2019,806.16,206.18
29/03/2019,803.15,205.15
01/04/2019,813.52,210.05
02/04/2019,805.58,208.92
03/04/2019,805.93,208.25
04/04/2019,805.78,209.18
05/04/2019,804.64,208.13
08/04/2019,805.88,209.48
09/04/2019,803.3,208.38
10/04/2019,807.77,211.57
11/04/2019,796.94,206.57
12/04/2019,799.67,205.73
15/04/2019,795.57,205.57
16/04/2019,804.87,206.54
17/04/2019,799.37,203.3
18/04/2019,811.03,206.37
22/04/2019,807.44,205.4
23/04/2019,807.14,205.8
24/04/2019,807.45,202.57
25/04/2019,804.27,203.41
26/04/2019,805.86,205
29/04/2019,799.63,202.9
30/04/2019,799.43,203.99
02/05/2019,798.41,201.62
03/05/2019,799.36,203.09
06/05/2019,804.54,203.32
07/05/2019,806.82,203.28
08/05/2019,806.98,205.39
09/05/2019,806.85,204.32
10/05/2019,805.87,204.48
13/05/2019,807.27,202.68
14/05/2019,810.52,204.01
15/05/2019,804.64,201.56
16/05/2019,804.64,199.27
17/05/2019,803.72,196.03
20/05/2019,805.15,196.28
21/05/2019,803.24,198.23
22/05/2019,803.24,198.72
23/05/2019,803.64,198.68
24/05/2019,802.77,199.99
27/05/2019,803.63,199.26
28/05/2019,805.6,200.55
29/05/2019,804.56,202.41
30/05/2019,804.56,202.35
31/05/2019,798.22,203.32
03/06/2019,795.91,204.29
04/06/2019,794.47,205.93
05/06/2019,794.07,203.61
06/06/2019,793.67,204.61
07/06/2019,794.47,205.18
10/06/2019,793.55,204.63
11/06/2019,796.93,207.16
12/06/2019,796.93,206.56
13/06/2019,793.98,205.91
14/06/2019,795.17,204.26
17/06/2019,795.36,203.89
18/06/2019,793.36,205.48
19/06/2019,796.8,206.8
21/06/2019,799.08,209.18
24/06/2019,791.97,207.11
25/06/2019,790.99,205.4
26/06/2019,790.99,205.56
27/06/2019,790.48,206.34
28/06/2019,791.74,206.4
01/07/2019,789.86,205.43
02/07/2019,801.01,207.89
03/07/2019,819,214.34
04/07/2019,807.77,212.91
05/07/2019,808.13,211.72
08/07/2019,810.23,212.88
09/07/2019,811.54,214.36
10/07/2019,808.55,215.44
11/07/2019,807.13,215.24
12/07/2019,806.15,215.49
15/07/2019,797.93,212.39
16/07/2019,807.06,214.47
17/07/2019,813,216.28
18/07/2019,804.66,215.78
19/07/2019,803.89,214.54
22/07/2019,809.64,216.6
23/07/2019,809,214.42
24/07/2019,798.89,211.85
25/07/2019,808.04,213.6
26/07/2019,809,214.7
29/07/2019,806.28,213.36
30/07/2019,821.53,216.53
31/07/2019,821.53,216.31
01/08/2019,823.87,214.44
02/08/2019,824.83,212.37
05/08/2019,833.16,210.34
06/08/2019,826.9,209.02
07/08/2019,830.07,208.77
08/08/2019,829.38,211.31
09/08/2019,832.22,211.28
12/08/2019,823.21,206.94
13/08/2019,821.97,207.41
14/08/2019,817.06,202.39
15/08/2019,825.61,206.76
16/08/2019,825.55,206.39
19/08/2019,825.55,203.04
20/08/2019,824.79,204.16
21/08/2019,824.79,204.97
22/08/2019,822.66,202.03
23/08/2019,822.66,199.82
26/08/2019,823.53,198.39
27/08/2019,827.23,199.38
28/08/2019,827.23,199.04
29/08/2019,827.23,198.71
30/08/2019,832.52,201.53
02/09/2019,852.1,203.75
03/09/2019,848.77,203.1
04/09/2019,848.06,206.64
05/09/2019,847.33,206.61
06/09/2019,848.06,208.22
09/09/2019,872.11,212.86
10/09/2019,859.36,209.65
11/09/2019,859.36,211.51
12/09/2019,859.36,211.82
13/09/2019,859.36,210.06
16/09/2019,849.63,207.73
17/09/2019,861.04,211.04
18/09/2019,858.82,208.91
19/09/2019,840.48,202.19
20/09/2019,837.41,201.64
23/09/2019,854.81,204.94
24/09/2019,844.02,202.26
25/09/2019,846.21,203.66
26/09/2019,843.25,202.7
27/09/2019,843.12,202.92
30/09/2019,843.7,203.25
01/10/2019,832.81,200.05
02/10/2019,801.59,193.85
03/10/2019,796.87,195.12
04/10/2019,793.18,195.32
07/10/2019,800.53,195.16
08/10/2019,791.96,193.63
09/10/2019,788.65,192.64
10/10/2019,791.84,192.1
11/10/2019,791.65,193.79
14/10/2019,797.09,193.14
15/10/2019,758.21,182.35
16/10/2019,700.21,168.4
17/10/2019,715.97,172.11
18/10/2019,702.71,170.77
21/10/2019,705.6,170.64
22/10/2019,702.1,172.38
23/10/2019,700.87,173.83
24/10/2019,700.87,173.66
25/10/2019,715.72,178.57
28/10/2019,702.97,176.23
29/10/2019,683.52,171.01
30/10/2019,692.4,173.58
31/10/2019,695.99,173.48
01/11/2019,695.12,173.82
04/11/2019,692.21,172.71
05/11/2019,690.69,173.06
06/11/2019,694.03,169.9
07/11/2019,694.01,169.77
08/11/2019,688.36,165.63
11/11/2019,697.34,168.56
12/11/2019,698.78,167.57
13/11/2019,704.79,168.33
14/11/2019,698.16,166.62
18/11/2019,703.47,167.49
19/11/2019,710.86,169.37
20/11/2019,721.4,171.61
21/11/2019,722.31,172.14
22/11/2019,720.79,171.98
25/11/2019,724.58,172.03
26/11/2019,724.72,170.76
27/11/2019,738.08,173.38
28/11/2019,738.72,175.3
29/11/2019,741.11,175
02/12/2019,731.83,173.5
03/12/2019,743.02,176.57
04/12/2019,742,176.46
05/12/2019,747.88,178.66
06/12/2019,749.43,180.89
09/12/2019,738.49,178.68
10/12/2019,739.09,178.31
11/12/2019,735.53,177.96
12/12/2019,736.8,180.37
13/12/2019,743.04,180.92
16/12/2019,757.8,186.6
17/12/2019,778.91,191.66
18/12/2019,815.55,200.53
19/12/2019,788.76,194.23
20/12/2019,814.62,198.83
23/12/2019,814.62,199.91
26/12/2019,814.62,200.5
27/12/2019,814.62,201.24
30/12/2019,814.62,202.84
02/01/2020,814.62,202.49
03/01/2020,814.62,200.99
06/01/2020,799.97,196.5
07/01/2020,798.03,196.56
08/01/2020,805,198.81
09/01/2020,796.71,194.94
10/01/2020,799.27,195.85
13/01/2020,800.7,193.55
14/01/2020,805.56,195.1
15/01/2020,778.64,186.41
16/01/2020,780.38,186.07
17/01/2020,784.43,188.52
20/01/2020,784.56,187.29
21/01/2020,788.62,187.77
22/01/2020,785.68,188.1
23/01/2020,812.95,195.19
24/01/2020,824.34,196.93
27/01/2020,824.21,196.01
28/01/2020,800.52,190.87
29/01/2020,833.25,197.36
30/01/2020,829.77,194.74
31/01/2020,840.97,196.35
03/02/2020,811.93,191.09
04/02/2020,826.97,194.26
05/02/2020,823.83,194.12
06/02/2020,832.13,194.56
07/02/2020,834.27,193.16
10/02/2020,841.66,194.51
11/02/2020,845.69,195.49
12/02/2020,860.53,197.96
13/02/2020,852.32,196.21
14/02/2020,853.1,198.4
17/02/2020,846.91,195.77
18/02/2020,850.86,195.24
19/02/2020,850.3,194.62
20/02/2020,850.3,193.87
21/02/2020,851.37,193.93
26/02/2020,855.9,192.81
27/02/2020,863.2,193.11
28/02/2020,866.25,192.84
02/03/2020,866.25,193.14
03/03/2020,861.92,191.11
04/03/2020,854.83,186.73
05/03/2020,862.71,185.61
06/03/2020,864.97,186.86
09/03/2020,868.4,183.01
10/03/2020,862.62,185.75
11/03/2020,873.74,184.57
12/03/2020,878.9,182.42
13/03/2020,881.45,181.67
16/03/2020,889.15,176.77
17/03/2020,889.67,177.9
18/03/2020,898.87,171.93
19/03/2020,898.89,176.29
20/03/2020,901.96,178.64
23/03/2020,942.48,183.4
24/03/2020,928.18,182.28
25/03/2020,924.19,184.4
26/03/2020,933.81,186.61
27/03/2020,979.56,193.66
30/03/2020,945.19,182.64
31/03/2020,945,181.87
01/04/2020,946.31,179.91
02/04/2020,975.64,185.31
03/04/2020,987.44,185.78
06/04/2020,980.92,185.01
07/04/2020,979.64,187.78
08/04/2020,990.99,192.39
09/04/2020,989.28,193.98
13/04/2020,1022.44,197.5
14/04/2020,1038.03,200.12
15/04/2020,1024.67,195.7
16/04/2020,1024.8,194.87
17/04/2020,1032.79,196.98
20/04/2020,1044.59,196.87
22/04/2020,1042.13,192.74
23/04/2020,1023.12,185.89
24/04/2020,1039.04,183.22
27/04/2020,1032.58,180.87
28/04/2020,1041.21,189.38
29/04/2020,1062.95,198.42
30/04/2020,1064.78,195.48
04/05/2020,1060.72,191.5
05/05/2020,1097.89,196.16
06/05/2020,1055.62,185.16
07/05/2020,1110.58,189.58
08/05/2020,1115.22,194.02
11/05/2020,1106.11,189.56
12/05/2020,1108.06,189.02
13/05/2020,1101.88,186.29
14/05/2020,1103.31,189.02
15/05/2020,1106.43,189.72
18/05/2020,1106.87,193.71
19/05/2020,1133.12,197.61
20/05/2020,1140.15,200.84
21/05/2020,1142.03,204.89
22/05/2020,1147.87,205.71
25/05/2020,1161.37,212.94
26/05/2020,1167.64,218.66
27/05/2020,1169.83,221.06
28/05/2020,1169.48,218.06
29/05/2020,1173.99,219.85
01/06/2020,1176.94,218.8
02/06/2020,1187.07,227.41
03/06/2020,1193.52,235.5
04/06/2020,1192.39,233.07
05/06/2020,1198.47,241.24
08/06/2020,1203.14,247
09/06/2020,1179.74,241.9
10/06/2020,1188.63,241.74
12/06/2020,1188.43,234.91
15/06/2020,1196.04,232.24
16/06/2020,1183.98,226.6
17/06/2020,1183.09,224.71
18/06/2020,1182.46,219.54
19/06/2020,1177.77,222.01
22/06/2020,1179.22,223.85
23/06/2020,1186.65,230.64
24/06/2020,1191.39,224.11
25/06/2020,1206.37,226.59
26/06/2020,1209.18,221.14
29/06/2020,1211.01,222.78
30/06/2020,1213.77,223.12
01/07/2020,1207.37,227.33
02/07/2020,1212.1,226.48
03/07/2020,1213.28,228.27
06/07/2020,1196.5,223.98
07/07/2020,1191.72,221.51
08/07/2020,1184,221.52
09/07/2020,1184.76,222.03
10/07/2020,1184.37,222.63
13/07/2020,1181.36,219.91
14/07/2020,1189.19,222.65
15/07/2020,1192.08,221.49
16/07/2020,1188.96,223.28
17/07/2020,1197.81,222.39
20/07/2020,1202.62,225.46
21/07/2020,1203.14,231.51
22/07/2020,1202.06,234.87
23/07/2020,1202.06,230.9
24/07/2020,1202.06,230.77
27/07/2020,1207.9,233.68
28/07/2020,1213.09,235.41
29/07/2020,1224.57,236.86
30/07/2020,1223.21,237.24
31/07/2020,1224.82,234.95
03/08/2020,1217.52,228.38
04/08/2020,1219.46,230.17
05/08/2020,1222.48,230.74
06/08/2020,1234.39,230.55
07/08/2020,1231.71,227.25
10/08/2020,1235.73,226.41
11/08/2020,1235.86,228.65
12/08/2020,1241.02,227.5
13/08/2020,1236.92,230.34
14/08/2020,1236.81,227.77
17/08/2020,1232.47,223.96
18/08/2020,1226.21,224.25
19/08/2020,1235.61,223.72
20/08/2020,1241.11,223.34
21/08/2020,1236.21,220.44
24/08/2020,1242.63,221.94
25/08/2020,1252.5,226.74
26/08/2020,1253.93,223.88
27/08/2020,1242.02,223.02
28/08/2020,1230.38,227.51
31/08/2020,1230.15,224.64
01/09/2020,1227.91,227.9
02/09/2020,1226.7,229.03
03/09/2020,1224.25,231.43
04/09/2020,1222.34,230.37
08/09/2020,1226.03,228.78
09/09/2020,1226.87,231.97
10/09/2020,1223.89,230.23
11/09/2020,1224.71,229.6
14/09/2020,1209.1,229.13
15/09/2020,1207.14,228.37
16/09/2020,1205.32,230.02
17/09/2020,1211.86,231.36
18/09/2020,1211.86,225.8
21/09/2020,1211.55,224.24
22/09/2020,1202.03,219.95
23/09/2020,1185.19,212.51
24/09/2020,1171.86,212.45
25/09/2020,1148.49,207.16
28/09/2020,1145.53,203.29
29/09/2020,1129.95,200.49
30/09/2020,1123.76,200.03
01/10/2020,1120.11,198.18
02/10/2020,1118.76,197.77
05/10/2020,1137.93,204.63
06/10/2020,1149.77,205.32
07/10/2020,1159.87,206.49
08/10/2020,1156.17,206.9
09/10/2020,1154.58,208.71
13/10/2020,1162.4,208.54
14/10/2020,1162.6,207.5
15/10/2020,1169.65,208.42
16/10/2020,1189.62,210.74
19/10/2020,1204.51,214.94
20/10/2020,1212.97,216.68
21/10/2020,1233.75,220.04
22/10/2020,1243.67,222.16
23/10/2020,1274.45,226.45
26/10/2020,1311.2,233.1
27/10/2020,1329.1,234.24
28/10/2020,1345.66,234.31
29/10/2020,1348.99,234.57
30/10/2020,1367.22,237.86
03/11/2020,1391.82,242.01
04/11/2020,1427.19,252.07
05/11/2020,1443.88,260.3
06/11/2020,1467.33,272.33
09/11/2020,1474.59,272.37
10/11/2020,1468.79,273.06
11/11/2020,1455.87,268.91
12/11/2020,1446.64,264.66
13/11/2020,1446.36,264.08
16/11/2020,1440.31,265.15
17/11/2020,1445.6,270.81
18/11/2020,1448.05,270.92
19/11/2020,1422.59,267.81
20/11/2020,1416.24,263.63
23/11/2020,1379.68,253.76
24/11/2020,1363.56,253.21
25/11/2020,1339.5,251.88
26/11/2020,1321.45,247.93
27/11/2020,1315.08,246.78
30/11/2020,1300.95,243.03
01/12/2020,1305.83,249.49
02/12/2020,1307.33,249.25
03/12/2020,1303.22,253.69
04/12/2020,1308.91,255.25
07/12/2020,1297.04,255.22
08/12/2020,1290.9,251.69
09/12/2020,1289.71,248.84
10/12/2020,1286.06,255.32
11/12/2020,1270.92,251.52
14/12/2020,1278.51,250.2
15/12/2020,1273.88,250.32
16/12/2020,1275.05,248.74
17/12/2020,1290.34,254.26
18/12/2020,1290.28,253.64
21/12/2020,1290.28,251.81
22/12/2020,1290.28,249.81
23/12/2020,1290.28,248.18
28/12/2020,1290.28,246.28
29/12/2020,1290.28,248.9
30/12/2020,1290.28,248.8
04/01/2021,1278.55,243.02
05/01/2021,1273.12,241.9
06/01/2021,1284.35,243.11
07/01/2021,1291.83,239.8
08/01/2021,1321.75,244.05
11/01/2021,1324.63,241.24
12/01/2021,1326.49,248.73
13/01/2021,1334.34,251.76
14/01/2021,1337.77,257.12
15/01/2021,1344,254.26
18/01/2021,1342.58,253.7
19/01/2021,1355.9,253.44
20/01/2021,1364.65,256.56
21/01/2021,1370.88,255.95
22/01/2021,1387.19,253.51
25/01/2021,1399.34,254.06
26/01/2021,1412.96,265.2
27/01/2021,1414.96,262.17
28/01/2021,1415.23,260.34
29/01/2021,1415.99,258.25
01/02/2021,1416,259.77
02/02/2021,1421.34,265.27
03/02/2021,1418.47,264.54
04/02/2021,1427.84,261.8
05/02/2021,1434.98,266.43
08/02/2021,1427.26,265.69
09/02/2021,1428.73,265.46
10/02/2021,1451.05,269.76
11/02/2021,1452.22,269.33
12/02/2021,1463.49,272.13
17/02/2021,1467.8,270.81
18/02/2021,1471.88,270.57
19/02/2021,1464.44,270.84
22/02/2021,1470.58,270.23
23/02/2021,1454.9,266.86
24/02/2021,1452.11,267.28
25/02/2021,1448.55,263.09
26/02/2021,1448.65,259.57
01/03/2021,1465.02,261.66
02/03/2021,1456.24,257.06
03/03/2021,1432.8,249.1
04/03/2021,1429.15,252.37
05/03/2021,1432.64,251.61
08/03/2021,1456.73,252.51
09/03/2021,1446.98,249.95
10/03/2021,1440.16,254.62
11/03/2021,1463.03,264.27
12/03/2021,1462.34,262.82
15/03/2021,1456.47,258.01
16/03/2021,1465.68,261.22
17/03/2021,1458.75,261.28
18/03/2021,1463.59,263.28
19/03/2021,1460.33,266.1
22/03/2021,1450.63,263.13
23/03/2021,1443.96,261.87
24/03/2021,1456.44,259.48
25/03/2021,1461.97,257.98
26/03/2021,1462.97,254.61
29/03/2021,1451.9,251.76
30/03/2021,1446.54,251.7
31/03/2021,1463.82,260.28
01/04/2021,1464.64,256.68
05/04/2021,1462.25,257.8
06/04/2021,1473.94,263.3
07/04/2021,1474.21,260.97
08/04/2021,1487.41,266.89
09/04/2021,1488.88,262.22
12/04/2021,1478.42,258.24
13/04/2021,1470.18,257.88
14/04/2021,1475.88,260.11
15/04/2021,1476.86,262.6
16/04/2021,1490.38,266.81
19/04/2021,1487.96,267.52
20/04/2021,1501.09,270.13
22/04/2021,1504.37,275.42
23/04/2021,1502.48,273.43
26/04/2021,1512.33,277.08
27/04/2021,1522.45,278.58
28/04/2021,1544.49,287.94
29/04/2021,1548.62,289.25
30/04/2021,1555.67,286.28
03/05/2021,1570.3,289.62
04/05/2021,1572.6,289.45
05/05/2021,1570.4,292.66
06/05/2021,1570.03,297.3
07/05/2021,1590.56,304.59
10/05/2021,1592.97,304.52
11/05/2021,1590.75,304.51
12/05/2021,1580.05,298.35
13/05/2021,1580.04,298.18
14/05/2021,1583.75,300.52
17/05/2021,1594.85,302.86
18/05/2021,1603.94,305.75
19/05/2021,1601.88,301.39
20/05/2021,1601.75,303.76
21/05/2021,1604.17,299.96
24/05/2021,1596.48,299.98
25/05/2021,1588.6,297.66
26/05/2021,1579,297.42
27/05/2021,1569.25,298.73
28/05/2021,1564.79,299.88
31/05/2021,1558.8,298.34
01/06/2021,1554.64,301.52
02/06/2021,1540.75,302.58
04/06/2021,1542.69,306.39
07/06/2021,1545.83,306.9
08/06/2021,1542.16,306.11
09/06/2021,1534.08,302.58
10/06/2021,1533.24,302.77
11/06/2021,1531.63,299.15
14/06/2021,1516.12,298.92
15/06/2021,1527.54,302.9
16/06/2021,1519.95,301.28
17/06/2021,1517.53,302.06
18/06/2021,1502.5,296.35
21/06/2021,1498.33,298.35
22/06/2021,1500.7,302.32
23/06/2021,1473.55,296.79
24/06/2021,1452.87,296.2
25/06/2021,1464.97,295.83
28/06/2021,1470.35,298.49
29/06/2021,1465.8,296.84
30/06/2021,1468.63,295.32
01/07/2021,1468.26,290.86
02/07/2021,1466.42,290.5
05/07/2021,1471.42,289.48
06/07/2021,1475.95,283.84
07/07/2021,1474.93,281.8
08/07/2021,1477.5,281.21
09/07/2021,1479.55,282.41
12/07/2021,1467.67,283.88
13/07/2021,1465.2,283.35
14/07/2021,1468.95,289.62
15/07/2021,1475.23,287.85
16/07/2021,1476.09,288.3
19/07/2021,1471.08,279.89
20/07/2021,1478.34,283.26
21/07/2021,1484.27,286.37
22/07/2021,1489.91,286.03
23/07/2021,1499.68,287.46
26/07/2021,1502.38,290.31
27/07/2021,1502.62,290.19
28/07/2021,1491.96,291.74
29/07/2021,1504.16,296.27
30/07/2021,1518.45,292.18
02/08/2021,1515.65,293.56
03/08/2021,1517.57,292.8
04/08/2021,1524.41,293.78
05/08/2021,1525.09,293.12
06/08/2021,1523.78,290.74
09/08/2021,1530.04,292.1
10/08/2021,1530.83,294.5
11/08/2021,1528.21,292.31
12/08/2021,1532.56,291.69
13/08/2021,1527.96,291.43
16/08/2021,1519.9,287.53
17/08/2021,1530.24,290.48
18/08/2021,1536.31,286.62
19/08/2021,1537.43,283.87
20/08/2021,1536.23,285.65
23/08/2021,1538.97,286.48
24/08/2021,1537.16,292.29
25/08/2021,1535.08,294.64
26/08/2021,1533.62,292.12
27/08/2021,1551.41,298.58
30/08/2021,1538.45,296.6
31/08/2021,1524.22,294.54
01/09/2021,1525.92,294.92
02/09/2021,1525.51,294.22
03/09/2021,1517.87,292.8
06/09/2021,1516.15,292.98
08/09/2021,1511.63,284.51
09/09/2021,1502.72,283.16
10/09/2021,1505.94,285.97
13/09/2021,1490.71,284.98
14/09/2021,1501.01,285.31
15/09/2021,1496.9,285.56
16/09/2021,1498.55,284.09
17/09/2021,1495.05,282.99
20/09/2021,1478.19,276.25
21/09/2021,1473.87,279.04
22/09/2021,1473.28,277.92
23/09/2021,1463.19,275.66
24/09/2021,1452.29,271.66
27/09/2021,1459,271.19
28/09/2021,1470.01,270.72
29/09/2021,1477.39,272.28
30/09/2021,1473.47,271.01
01/10/2021,1466.34,273.42
04/10/2021,1461.42,268.05
05/10/2021,1460.46,267.04
06/10/2021,1469.78,267.82
07/10/2021,1472.31,267.55
08/10/2021,1485.32,269.57
11/10/2021,1480.44,267.61
13/10/2021,1467.89,266.36
14/10/2021,1452.01,263.05
15/10/2021,1458.59,267.14
18/10/2021,1450.13,262.99
19/10/2021,1449.13,259.38
20/10/2021,1470.75,265.14
21/10/2021,1481.89,262.1
22/10/2021,1478.16,262.08
25/10/2021,1492.8,269.17
26/10/2021,1492.77,268.15
27/10/2021,1498.23,268.98
28/10/2021,1498.71,266.3
29/10/2021,1500.7,265.7
01/11/2021,1487.04,262.22
03/11/2021,1504.8,268.96
04/11/2021,1511.91,269.26
05/11/2021,1504.12,272.98
08/11/2021,1489.99,268.51
09/11/2021,1492.86,272.27
10/11/2021,1492.98,271.7
11/11/2021,1493.94,276.76
12/11/2021,1509.5,276.72
16/11/2021,1495.92,272.38
17/11/2021,1488.26,269.32
18/11/2021,1494.91,268.43
19/11/2021,1480.27,264.15
22/11/2021,1488.35,266.25
23/11/2021,1487.48,265.24
24/11/2021,1495.94,267.47
25/11/2021,1507.31,270.95
26/11/2021,1510.21,269.68
29/11/2021,1504.01,267.86
30/11/2021,1509.28,267.27
01/12/2021,1524.57,269.12
02/12/2021,1519.24,268.8
03/12/2021,1529.12,269.35
06/12/2021,1529.38,268.97
07/12/2021,1532.54,272.79
08/12/2021,1537.87,277.69
09/12/2021,1547.39,277.31
10/12/2021,1551.81,276.47
13/12/2021,1550.87,273.38
14/12/2021,1554.49,273.15
15/12/2021,1555.96,271.88
16/12/2021,1558,274.54
17/12/2021,1567.74,275.91
20/12/2021,1565.74,272.87
21/12/2021,1571.34,273.9
22/12/2021,1575.64,277.89
23/12/2021,1575.64,278.23
27/12/2021,1578.36,280.05
28/12/2021,1576.01,279.58
29/12/2021,1571.48,275.99
30/12/2021,1570,281.61
03/01/2022,1562.83,276.07
04/01/2022,1574.52,276.86
05/01/2022,1562.83,274.52
06/01/2022,1567.38,275.66
07/01/2022,1567.26,278.23
10/01/2022,1583.34,279.15
11/01/2022,1595.88,286.05
12/01/2022,1594.18,288.02
13/01/2022,1592.94,288.63
14/01/2022,1605.08,290.67
17/01/2022,1603.14,290.21
18/01/2022,1604.94,288.87
19/01/2022,1600.81,292.97
20/01/2022,1604,296.43
21/01/2022,1604.82,294.09
24/01/2022,1598.58,290.49
25/01/2022,1598.3,293.8
26/01/2022,1605.85,296.99
27/01/2022,1617.94,298.13
28/01/2022,1618.4,300.09
31/01/2022,1610.89,303.77
01/02/2022,1615.29,306.51
02/02/2022,1617.93,306.14
03/02/2022,1603.39,302.93
04/02/2022,1622.87,304.71
07/02/2022,1622.93,308.54
08/02/2022,1612.81,306.91
09/02/2022,1614.23,309.24
10/02/2022,1602.14,306.57
11/02/2022,1616.12,309.25
14/02/2022,1602.33,307.14
15/02/2022,1600.59,308.93
16/02/2022,1588.98,309.86
17/02/2022,1599.97,309.53
18/02/2022,1593.76,310.19
21/02/2022,1593.58,312.1
22/02/2022,1593.95,314.7
23/02/2022,1582.87,316.38
24/02/2022,1592.5,311.22
25/02/2022,1592.6,309.54
02/03/2022,1605.79,314.24
03/03/2022,1647.19,327.87
04/03/2022,1687.7,332.29
07/03/2022,1735.76,341.75
08/03/2022,1748.57,345.84
09/03/2022,1767.66,352.76
10/03/2022,1894.86,377.61
11/03/2022,1871.02,370.35
14/03/2022,1909.64,372.32
15/03/2022,1903.69,369.36
16/03/2022,1895.25,371.25
17/03/2022,1902.2,377.57
18/03/2022,1901.73,379.28
21/03/2022,1880.48,379.74
22/03/2022,1879.17,382.02
23/03/2022,1877.93,388.16
24/03/2022,1890.9,391.73
25/03/2022,1859.4,391.37
28/03/2022,1850.57,387.96
29/03/2022,1832.88,384.98
30/03/2022,1808.71,378.23
31/03/2022,1820.2,382.32
01/04/2022,1815.54,388.85
04/04/2022,1803.23,390.99
05/04/2022,1806.27,387.86
06/04/2022,1806.54,382.74
07/04/2022,1815.11,382.53
08/04/2022,1789.95,380.44
11/04/2022,1798.12,383.97
12/04/2022,1800.29,384.84
13/04/2022,1806.13,385.43
14/04/2022,1804.63,384.62
18/04/2022,1803.45,387.17
19/04/2022,1807.91,386.88
20/04/2022,1808.99,391.13
22/04/2022,1805.19,376.32
25/04/2022,1797.38,368.84
26/04/2022,1812.01,363.13
27/04/2022,1872.4,377.19
28/04/2022,1894.13,383.58
29/04/2022,1912.95,386.61
02/05/2022,1911.55,377.25
03/05/2022,1909.15,384.52
04/05/2022,1923.69,391.71
05/05/2022,1911.62,380.12
06/05/2022,1918,378.08
09/05/2022,1923.52,373.07
10/05/2022,1920.21,374.67
11/05/2022,1968.38,383.1
12/05/2022,1967.24,382.29
13/05/2022,1991.88,394.12
16/05/2022,1972.91,391.06
17/05/2022,1980.67,400.78
18/05/2022,2029.73,407.01
19/05/2022,2021.78,411.43
20/05/2022,2042.49,419.49
23/05/2022,2078.09,431.77
24/05/2022,2102.78,436.17
25/05/2022,2113.89,439.39
26/05/2022,2092.26,439.46
27/05/2022,2081.16,439.25
30/05/2022,2094.99,440.96
31/05/2022,2104.66,442.99
01/06/2022,2122.18,442.21
02/06/2022,2118.25,441.86
03/06/2022,2123.61,443.9
06/06/2022,2127.19,443.07
07/06/2022,2128.79,437.03
08/06/2022,2122.48,434.84
09/06/2022,2117.52,431.18
10/06/2022,2112.27,424.06
13/06/2022,2117.08,413.25
14/06/2022,2132.75,414.93
15/06/2022,2134.3,424.74
17/06/2022,2136.7,415.7
20/06/2022,2129.25,410.66
21/06/2022,2136.81,414.83
22/06/2022,2189.2,423.44
23/06/2022,2180.17,416.94
24/06/2022,2183.19,415.21
27/06/2022,2186.28,418.19
28/06/2022,2184.27,414.79
29/06/2022,2201.07,423.61
